id_planta,comprimento_sepala,largura_sepala,comprimento_petala,largura_petala,cidade_origem,classe
8111,17.5,18.4,7.4,1.3,São Paulo,Iris-setosa
8112,8.4,21.1,,2.0,São Paulo,Iris-setosa
8113,10.4,10.5,9.2,0.6,Campinas,Iris-setosa
8114,6.1,2.1,8.6,2.2,Sorocaba,Iris-setosa
8115,17.7,22.3,8.0,2.7,Sorocaba,Iris-setosa
8116,18.4,15.1,4.8,2.6,São Paulo,Iris-setosa
8117,16.8,17.6,8.5,1.7,São Paulo,Iris-setosa
8118,5.9,,3.5,2.0,Campinas,Iris-setosa
8119,11.1,21.0,3.0,2.5,Campinas,Iris-setosa
8120,4.8,16.4,3.5,1.0,São Paulo,Iris-setosa
8121,10.1,14.2,2.8,1.0,São Paulo,Iris-setosa
8122,4.8,22.0,3.7,2.0,São Paulo,Iris-setosa
8123,7.5,3.6,9.7,2.0,Campinas,Iris-setosa
8124,13.7,7.0,5.7,2.4,Campinas,Iris-setosa
8125,4.1,21.0,1.2,2.1,Campinas,Iris-setosa
8126,11.3,19.5,1.6,2.7,Sorocaba,Iris-setosa
8127,11.8,18.8,,1.6,Sorocaba,Iris-setosa
8128,8.2,20.1,1.2,2.8,São Paulo,Iris-setosa
8129,3.4,21.8,1.5,2.1,São Paulo,Iris-setosa
8130,3.9,23.7,6.9,0.7,Campinas,Iris-setosa
8131,4.2,14.9,1.9,0.5,Campinas,Iris-setosa
8132,15.1,12.3,8.4,1.9,Sorocaba,Iris-setosa
8133,10.9,13.7,8.9,1.9,Sorocaba,Iris-setosa
8134,18.3,14.1,5.3,1.3,São Paulo,Iris-setosa
8135,17.5,9.1,5.8,1.3,Campinas,Iris-setosa
8136,4.3,22.2,8.6,2.5,São Paulo,Iris-setosa
8137,12.0,11.7,6.6,1.7,Sorocaba,Iris-setosa
8138,14.6,9.7,9.5,0.7,São Paulo,Iris-setosa
8139,13.0,18.6,6.3,0.0,Campinas,Iris-setosa
8140,10.6,5.0,3.4,2.7,Sorocaba,Iris-setosa
8141,18.2,10.9,9.3,0.8,São Paulo,Iris-setosa
8142,10.1,8.1,1.2,2.8,Campinas,Iris-setosa
8143,15.8,19.9,2.1,2.2,São Paulo,Iris-setosa
8144,9.0,5.8,3.6,0.8,Campinas,Iris-setosa
8145,13.5,,4.5,0.2,São Paulo,Iris-setosa
8146,6.6,,6.1,2.2,Sorocaba,Iris-setosa
8147,5.9,,7.6,0.6,Sorocaba,Iris-setosa
8148,4.0,9.4,1.2,1.0,Sorocaba,Iris-setosa
8149,10.2,4.0,6.1,0.9,Campinas,Iris-setosa
8150,15.8,14.4,3.5,2.6,São Paulo,Iris-setosa
8151,11.7,9.2,2.2,1.9,Sorocaba,Iris-setosa
8152,14.5,,5.9,2.1,Campinas,Iris-setosa
8153,9.7,12.9,4.0,1.2,Sorocaba,Iris-setosa
8154,14.4,5.0,,0.0,Campinas,Iris-setosa
8155,5.2,22.2,6.2,0.0,São Paulo,Iris-setosa
8156,10.9,14.4,3.1,0.1,Sorocaba,Iris-setosa
8157,11.2,5.6,6.8,1.0,São Paulo,Iris-setosa
8158,13.0,17.2,3.7,2.1,São Paulo,Iris-setosa
8159,16.5,11.7,5.6,1.4,Campinas,Iris-setosa
8160,3.8,20.9,,2.0,Campinas,Iris-setosa
8161,7.0,10.8,2.3,1.3,Campinas,Iris-setosa
8162,15.0,12.7,3.8,2.9,Sorocaba,Iris-setosa
8163,9.2,16.6,1.6,2.7,São Paulo,Iris-setosa
8164,14.7,15.4,5.5,0.4,Sorocaba,Iris-setosa
8165,17.2,12.8,6.8,2.4,São Paulo,Iris-setosa
8166,6.7,13.7,5.0,2.2,Campinas,Iris-setosa
8167,6.7,9.2,1.0,1.5,Sorocaba,Iris-setosa
8168,9.9,24.8,9.4,2.7,Campinas,Iris-setosa
8169,13.5,12.1,4.3,0.2,Sorocaba,Iris-setosa
8170,12.2,24.4,5.9,0.7,São Paulo,Iris-setosa
8171,15.4,12.7,1.2,1.7,São Paulo,Iris-setosa
8172,5.0,,7.7,1.6,Sorocaba,Iris-setosa
8173,10.6,5.4,8.7,2.1,Sorocaba,Iris-setosa
8174,19.4,15.5,4.4,1.1,Sorocaba,Iris-setosa
8175,5.8,14.4,1.7,1.8,São Paulo,Iris-setosa
8176,7.5,,6.2,0.0,Campinas,Iris-setosa
8177,16.7,,,0.6,Sorocaba,Iris-setosa
8178,6.3,24.7,4.2,2.4,Sorocaba,Iris-setosa
8179,5.9,6.5,6.6,0.5,Sorocaba,Iris-setosa
8180,11.9,3.0,7.1,2.4,São Paulo,Iris-setosa
8181,10.0,11.4,8.9,0.0,Sorocaba,Iris-setosa
8182,17.1,22.0,9.5,2.2,Sorocaba,Iris-setosa
8183,11.6,4.5,4.3,1.6,São Paulo,Iris-setosa
8184,4.8,14.9,3.3,0.1,São Paulo,Iris-setosa
8185,12.3,16.6,8.4,0.3,Sorocaba,Iris-setosa
8186,10.0,5.7,2.9,1.7,Sorocaba,Iris-setosa
8187,11.2,4.2,,0.5,Sorocaba,Iris-setosa
8188,12.3,,4.6,0.5,Sorocaba,Iris-setosa
8189,8.3,11.1,9.5,2.4,Sorocaba,Iris-setosa
8190,12.5,4.6,5.5,2.0,São Paulo,Iris-setosa
8191,6.5,,6.4,1.4,Campinas,Iris-setosa
8192,3.3,13.7,8.3,0.9,São Paulo,Iris-setosa
8193,13.8,17.5,1.1,2.4,São Paulo,Iris-setosa
8194,16.9,22.2,7.4,0.1,Sorocaba,Iris-setosa
8195,9.3,9.7,,1.6,Campinas,Iris-setosa
8196,10.8,4.4,1.7,1.7,São Paulo,Iris-setosa
8197,5.7,20.3,3.6,1.3,São Paulo,Iris-setosa
8198,16.7,4.5,3.3,1.2,São Paulo,Iris-setosa
8199,5.4,,6.8,1.1,Campinas,Iris-setosa
8200,12.9,13.5,,1.6,Sorocaba,Iris-setosa
8201,16.0,16.7,,1.0,São Paulo,Iris-setosa
8202,10.1,15.0,6.1,2.0,Sorocaba,Iris-setosa
8203,7.3,8.9,1.5,0.8,Sorocaba,Iris-setosa
8204,11.2,23.7,2.5,0.0,Campinas,Iris-setosa
8205,16.4,7.9,4.2,2.2,Sorocaba,Iris-setosa
8206,4.1,19.1,7.1,2.1,Campinas,Iris-setosa
8207,4.8,9.7,7.4,0.9,Campinas,Iris-setosa
8208,6.2,13.6,8.9,0.1,São Paulo,Iris-setosa
8209,19.5,16.9,1.6,1.8,Campinas,Iris-setosa
8210,4.4,14.8,,1.5,Sorocaba,Iris-setosa
8211,7.3,22.2,7.2,0.8,Campinas,Iris-setosa
8212,17.8,18.7,9.0,0.9,São Paulo,Iris-setosa
8213,19.1,,8.8,0.2,Campinas,Iris-setosa
8214,19.1,5.2,1.4,1.0,Campinas,Iris-setosa
8215,9.8,,2.0,0.3,Sorocaba,Iris-setosa
8216,3.5,24.3,3.4,2.7,São Paulo,Iris-setosa
8217,14.4,4.0,7.3,2.4,São Paulo,Iris-setosa
8218,8.1,4.1,7.5,1.5,Sorocaba,Iris-setosa
8219,8.7,21.0,6.0,0.8,Campinas,Iris-setosa
8220,15.6,12.1,5.3,1.0,Campinas,Iris-setosa
8221,17.1,18.0,8.6,0.5,Sorocaba,Iris-setosa
8222,11.0,23.9,9.7,1.2,São Paulo,Iris-setosa
8223,5.2,4.1,3.7,0.7,São Paulo,Iris-setosa
8224,13.0,7.4,7.8,2.1,São Paulo,Iris-setosa
8225,15.2,5.6,1.2,1.2,Campinas,Iris-setosa
8226,5.5,5.5,2.8,0.5,São Paulo,Iris-setosa
8227,7.2,15.8,7.5,1.2,Sorocaba,Iris-setosa
8228,3.2,22.9,7.0,2.5,Campinas,Iris-setosa
8229,8.9,,4.0,0.5,Campinas,Iris-setosa
8230,10.5,21.7,6.1,0.4,Sorocaba,Iris-setosa
8231,5.6,23.2,,0.0,Campinas,Iris-setosa
8232,4.1,18.9,7.0,1.5,Campinas,Iris-setosa
8233,14.7,19.0,8.9,1.5,Sorocaba,Iris-setosa
8234,5.6,3.3,5.4,1.0,Sorocaba,Iris-setosa
8235,19.1,,8.1,0.7,São Paulo,Iris-setosa
8236,17.2,20.5,5.5,2.9,Campinas,Iris-setosa
8237,6.8,23.7,1.8,1.6,Campinas,Iris-setosa
8238,6.8,13.6,8.6,2.3,Campinas,Iris-setosa
8239,11.4,11.6,3.6,1.8,Campinas,Iris-setosa
8240,6.3,3.1,4.1,0.7,São Paulo,Iris-setosa
8241,14.1,8.8,6.7,1.7,Sorocaba,Iris-setosa
8242,18.9,6.1,8.6,0.8,São Paulo,Iris-setosa
8243,18.5,13.9,3.4,0.6,Sorocaba,Iris-setosa
8244,14.0,22.2,4.9,1.4,São Paulo,Iris-setosa
8245,16.4,8.8,6.3,0.9,Campinas,Iris-setosa
8246,17.6,5.3,2.3,0.3,Sorocaba,Iris-setosa
8247,18.5,20.7,2.7,2.7,São Paulo,Iris-setosa
8248,9.2,22.0,5.7,1.6,Sorocaba,Iris-setosa
8249,14.3,,3.3,0.8,Campinas,Iris-setosa
8250,16.3,24.4,3.3,2.1,Campinas,Iris-setosa
8251,11.5,6.4,6.2,1.4,São Paulo,Iris-setosa
8252,14.2,17.8,6.2,1.8,Sorocaba,Iris-setosa
8253,16.8,13.4,8.0,1.3,São Paulo,Iris-setosa
8254,11.8,23.2,3.5,2.7,Campinas,Iris-setosa
8255,11.2,21.7,4.4,1.9,Sorocaba,Iris-setosa
8256,7.5,20.6,7.1,1.7,Sorocaba,Iris-setosa
8257,10.2,10.8,2.6,0.3,Sorocaba,Iris-setosa
8258,14.6,9.7,9.8,0.0,Sorocaba,Iris-setosa
8259,10.5,23.5,,0.4,Campinas,Iris-setosa
8260,16.8,7.2,5.2,0.1,Sorocaba,Iris-setosa
8261,15.2,6.6,,0.5,Campinas,Iris-setosa
8262,4.8,21.0,5.5,1.4,São Paulo,Iris-setosa
8263,17.3,7.0,3.4,0.2,Campinas,Iris-setosa
8264,7.0,14.4,8.0,2.5,Sorocaba,Iris-setosa
8265,10.1,12.4,5.5,2.1,Campinas,Iris-setosa
8266,16.4,17.6,9.6,2.6,Sorocaba,Iris-setosa
8267,11.0,23.5,6.8,2.6,Campinas,Iris-setosa
8268,4.9,9.9,3.0,2.2,Sorocaba,Iris-setosa
8269,8.7,16.5,9.3,1.3,São Paulo,Iris-setosa
8270,4.9,5.2,1.8,2.9,Campinas,Iris-setosa
8271,8.1,17.0,6.9,2.1,São Paulo,Iris-setosa
8272,10.7,6.1,1.2,0.5,Sorocaba,Iris-setosa
8273,14.1,19.7,4.6,1.2,São Paulo,Iris-setosa
8274,7.3,13.2,5.9,1.3,Campinas,Iris-setosa
8275,-22.6,21.8,5.6,2.9,São Paulo,Iris-setosa
8276,13.2,23.9,3.3,2.6,São Paulo,Iris-setosa
8277,11.7,23.4,7.4,1.8,Campinas,Iris-setosa
8278,8.0,5.2,6.8,2.9,Campinas,Iris-setosa
8279,18.6,10.3,7.8,2.7,Sorocaba,Iris-setosa
8280,3.5,16.5,1.4,2.9,Sorocaba,Iris-setosa
8281,16.0,,8.9,1.4,Sorocaba,Iris-setosa
8282,15.6,13.1,7.9,0.1,Campinas,Iris-setosa
8283,18.1,9.9,5.1,1.7,Campinas,Iris-setosa
8284,10.1,10.2,7.7,2.5,São Paulo,Iris-setosa
8285,6.3,9.2,6.2,2.7,Sorocaba,Iris-setosa
8286,5.2,4.3,4.1,0.0,São Paulo,Iris-setosa
8287,17.7,2.8,1.5,0.0,Sorocaba,Iris-setosa
8288,16.3,10.7,8.0,2.3,Campinas,Iris-setosa
8289,19.8,19.6,7.5,2.9,São Paulo,Iris-setosa
8290,10.4,20.9,5.3,0.4,Campinas,Iris-setosa
8291,8.4,8.0,2.1,0.1,Sorocaba,Iris-setosa
8292,5.3,21.5,6.6,0.6,Sorocaba,Iris-setosa
8293,10.6,13.4,9.9,1.8,Sorocaba,Iris-setosa
8294,18.1,4.2,1.2,0.4,Sorocaba,Iris-setosa
8295,15.0,,1.1,0.2,Sorocaba,Iris-setosa
8296,14.2,23.4,8.1,1.9,Sorocaba,Iris-setosa
8297,5.9,,7.1,1.7,São Paulo,Iris-setosa
8298,13.4,9.0,1.1,2.4,Campinas,Iris-setosa
8299,3.8,17.9,2.2,2.9,Sorocaba,Iris-setosa
8300,10.2,22.8,7.3,2.2,Sorocaba,Iris-setosa
8301,4.4,15.1,,0.1,Campinas,Iris-setosa
8302,8.4,21.7,,2.6,Sorocaba,Iris-setosa
8303,8.5,6.6,1.5,1.4,Sorocaba,Iris-setosa
8304,14.3,16.7,1.7,0.1,Campinas,Iris-setosa
8305,17.8,14.9,1.4,1.3,Sorocaba,Iris-setosa
8306,9.5,21.5,9.0,1.2,Sorocaba,Iris-setosa
8307,5.0,11.0,5.5,0.8,Campinas,Iris-setosa
8308,11.5,22.5,6.2,0.7,Campinas,Iris-setosa
8309,8.4,20.6,8.3,1.0,Sorocaba,Iris-setosa
8310,18.8,22.4,2.0,0.8,Sorocaba,Iris-setosa
8311,14.8,,6.8,2.8,Sorocaba,Iris-setosa
8312,5.1,9.1,7.1,2.7,Sorocaba,Iris-setosa
8313,13.1,2.7,3.1,0.7,Campinas,Iris-setosa
8314,15.4,12.9,7.6,2.1,São Paulo,Iris-setosa
8315,3.5,4.0,5.7,0.9,Sorocaba,Iris-setosa
8316,10.4,24.7,2.6,2.5,Sorocaba,Iris-setosa
8317,12.1,24.0,,0.3,Sorocaba,Iris-setosa
8318,6.8,6.6,7.1,0.3,Sorocaba,Iris-setosa
8319,12.9,13.8,9.7,1.7,Campinas,Iris-setosa
8320,17.7,21.0,5.4,0.5,Campinas,Iris-setosa
8321,9.5,8.4,2.9,2.1,Sorocaba,Iris-setosa
8322,17.6,23.4,3.7,1.2,Sorocaba,Iris-setosa
8323,4.5,8.7,8.8,0.8,São Paulo,Iris-setosa
8324,10.7,,7.5,0.5,Campinas,Iris-setosa
8325,15.6,12.2,6.8,1.3,Campinas,Iris-setosa
8326,10.3,18.6,6.2,1.0,Campinas,Iris-setosa
8327,17.8,14.0,7.7,1.3,São Paulo,Iris-setosa
8328,17.3,21.4,,1.2,Campinas,Iris-setosa
8329,5.2,21.7,9.5,2.8,Sorocaba,Iris-setosa
8330,6.4,21.6,4.6,0.0,Sorocaba,Iris-setosa
8331,9.7,15.1,5.3,0.5,Campinas,Iris-setosa
8332,16.2,2.2,2.9,0.6,São Paulo,Iris-setosa
8333,10.2,8.4,6.6,2.2,Campinas,Iris-setosa
8334,14.4,19.8,4.8,2.7,Sorocaba,Iris-setosa
8335,5.4,23.1,8.6,1.7,Campinas,Iris-setosa
8336,7.6,17.0,8.2,0.8,São Paulo,Iris-setosa
8337,13.4,2.3,3.9,1.3,Campinas,Iris-setosa
8338,3.7,7.2,6.5,0.8,Sorocaba,Iris-setosa
8339,3.2,13.1,4.7,2.2,Campinas,Iris-setosa
8340,6.8,10.2,3.4,1.7,Sorocaba,Iris-setosa
8341,11.0,8.9,4.8,1.1,Sorocaba,Iris-setosa
8342,10.8,13.2,1.8,0.1,São Paulo,Iris-setosa
8343,18.4,12.3,2.6,0.5,Campinas,Iris-setosa
8344,9.4,14.0,4.9,1.3,São Paulo,Iris-setosa
8345,9.1,11.5,3.9,1.0,Campinas,Iris-setosa
8346,5.7,6.4,1.9,2.0,São Paulo,Iris-setosa
8347,7.6,16.2,5.1,0.1,São Paulo,Iris-setosa
8348,3.4,13.7,5.2,1.6,Sorocaba,Iris-setosa
8349,7.8,23.4,9.4,2.9,Sorocaba,Iris-setosa
8350,10.9,13.3,6.9,2.9,Campinas,Iris-setosa
8351,15.9,,9.9,2.6,Campinas,Iris-setosa
8352,19.4,24.3,8.5,2.7,Campinas,Iris-setosa
8353,11.4,,5.3,0.0,Sorocaba,Iris-setosa
8354,15.7,23.0,2.1,2.5,Sorocaba,Iris-setosa
8355,6.6,23.4,5.1,1.6,Campinas,Iris-setosa
8356,11.9,12.5,7.3,1.2,Campinas,Iris-setosa
8357,9.8,5.6,5.4,1.1,São Paulo,Iris-setosa
8358,11.1,17.1,9.8,2.9,Sorocaba,Iris-setosa
8359,13.1,,9.4,1.5,São Paulo,Iris-setosa
8360,17.4,10.8,2.0,2.5,Campinas,Iris-setosa
8361,15.4,2.8,9.7,0.9,São Paulo,Iris-setosa
8362,17.4,6.4,5.1,2.0,Campinas,Iris-setosa
8363,8.9,13.9,3.8,2.3,São Paulo,Iris-setosa
8364,9.8,7.1,9.9,2.7,São Paulo,Iris-setosa
8365,17.0,8.5,,1.0,Campinas,Iris-setosa
8366,18.6,12.9,9.4,0.4,Sorocaba,Iris-setosa
8367,6.5,14.8,2.7,2.9,Sorocaba,Iris-setosa
8368,7.4,3.7,6.6,0.3,São Paulo,Iris-setosa
8369,11.6,22.6,7.4,0.3,São Paulo,Iris-setosa
8370,13.9,23.9,5.7,2.2,São Paulo,Iris-setosa
8371,3.7,20.6,7.9,2.9,Sorocaba,Iris-setosa
8372,8.7,22.3,,0.8,Sorocaba,Iris-setosa
8373,9.0,,8.7,2.3,São Paulo,Iris-setosa
8374,7.8,10.6,4.0,0.0,Sorocaba,Iris-setosa
8375,15.7,15.0,2.5,1.0,Campinas,Iris-setosa
8376,4.1,19.1,4.5,0.8,Campinas,Iris-setosa
8377,18.3,2.1,7.3,2.6,Campinas,Iris-setosa
8378,13.3,18.5,1.2,2.8,Sorocaba,Iris-setosa
8379,8.9,14.5,7.8,1.4,Sorocaba,Iris-setosa
8380,7.9,21.6,2.5,0.0,Sorocaba,Iris-setosa
8381,4.0,2.2,2.9,2.8,Campinas,Iris-setosa
8382,17.9,24.7,9.9,0.2,São Paulo,Iris-setosa
8383,19.2,23.4,1.2,1.0,Sorocaba,Iris-setosa
8384,15.0,20.6,1.4,2.7,Sorocaba,Iris-setosa
8385,8.1,10.2,,2.9,São Paulo,Iris-setosa
8386,5.3,17.5,2.0,2.1,Sorocaba,Iris-setosa
8387,14.0,19.6,2.6,0.8,São Paulo,Iris-setosa
8388,19.4,8.6,,2.1,Sorocaba,Iris-setosa
8389,14.8,22.3,1.3,1.1,Sorocaba,Iris-setosa
8390,17.4,4.0,5.9,2.1,São Paulo,Iris-setosa
8391,8.3,20.1,8.9,0.5,Campinas,Iris-setosa
8392,12.4,2.8,,2.3,Campinas,Iris-setosa
8393,10.3,,6.3,0.8,Sorocaba,Iris-setosa
8394,18.9,17.4,4.2,0.7,São Paulo,Iris-setosa
8395,14.9,7.7,7.4,0.2,Sorocaba,Iris-setosa
8396,8.7,16.5,5.1,0.8,Campinas,Iris-setosa
8397,6.1,22.0,8.0,1.8,Sorocaba,Iris-setosa
8398,3.8,18.6,5.6,0.7,São Paulo,Iris-setosa
8399,13.3,16.0,8.8,1.5,Sorocaba,Iris-setosa
8400,16.7,4.8,2.0,2.6,Campinas,Iris-setosa
8401,5.5,2.7,9.3,0.6,Sorocaba,Iris-setosa
8402,17.7,8.6,6.4,2.6,São Paulo,Iris-setosa
8403,17.5,19.8,7.6,1.9,Sorocaba,Iris-setosa
8404,18.3,11.5,1.8,2.0,Sorocaba,Iris-setosa
8405,8.2,12.8,8.9,1.6,São Paulo,Iris-setosa
8406,6.7,18.4,5.1,0.3,Sorocaba,Iris-setosa
8407,15.6,11.0,4.2,0.2,Sorocaba,Iris-setosa
8408,3.5,,1.8,1.0,São Paulo,Iris-setosa
8409,18.1,2.7,6.2,2.6,Sorocaba,Iris-setosa
8410,5.2,22.0,,1.6,São Paulo,Iris-setosa
8411,10.2,24.0,6.3,2.2,Sorocaba,Iris-setosa
8412,19.0,,2.5,0.4,Sorocaba,Iris-setosa
8413,13.8,18.5,6.7,2.3,São Paulo,Iris-setosa
8414,16.6,22.9,3.8,2.3,Campinas,Iris-setosa
8415,8.8,16.1,8.6,2.6,Campinas,Iris-setosa
8416,8.0,15.6,7.6,2.4,São Paulo,Iris-setosa
8417,14.5,24.0,2.7,2.5,Sorocaba,Iris-setosa
8418,7.8,21.6,5.9,1.7,Campinas,Iris-setosa
8419,12.1,22.5,1.9,0.3,Campinas,Iris-setosa
8420,13.2,17.7,8.6,1.7,Sorocaba,Iris-setosa
8421,7.3,5.9,7.5,1.2,Campinas,Iris-setosa
8422,5.9,18.9,7.9,2.4,Sorocaba,Iris-setosa
8423,19.7,16.3,9.6,1.3,Sorocaba,Iris-setosa
8424,11.3,21.0,4.5,2.3,Sorocaba,Iris-setosa
8425,3.5,3.0,1.6,2.1,Campinas,Iris-setosa
8426,15.4,6.3,6.7,0.1,Campinas,Iris-setosa
8427,13.2,22.9,,0.2,Sorocaba,Iris-setosa
8428,4.3,13.1,5.9,1.6,Sorocaba,Iris-setosa
8429,19.6,19.3,9.2,1.0,Campinas,Iris-setosa
8430,10.0,4.1,2.1,1.0,Sorocaba,Iris-setosa
8431,11.4,19.5,9.8,2.8,Sorocaba,Iris-setosa
8432,10.5,8.3,,1.5,Campinas,Iris-setosa
8433,7.7,16.4,7.1,0.0,Campinas,Iris-setosa
8434,4.6,7.5,1.5,0.2,Sorocaba,Iris-setosa
8435,6.6,12.9,5.0,2.9,Sorocaba,Iris-setosa
8436,9.1,22.2,5.1,2.6,São Paulo,Iris-setosa
8437,18.4,,5.7,0.2,São Paulo,Iris-setosa
8438,8.8,15.0,,0.7,Sorocaba,Iris-setosa
8439,12.0,4.2,8.5,0.9,Campinas,Iris-setosa
8440,8.3,,6.6,1.1,Sorocaba,Iris-setosa
8441,11.3,4.4,4.7,1.1,Sorocaba,Iris-setosa
8442,7.1,15.7,3.9,0.4,Campinas,Iris-setosa
8443,10.1,10.9,,0.6,Sorocaba,Iris-setosa
8444,8.9,21.3,2.0,2.5,Sorocaba,Iris-setosa
8445,16.6,18.0,5.5,1.3,Sorocaba,Iris-setosa
8446,19.4,14.4,8.6,2.8,Campinas,Iris-setosa
8447,10.7,17.0,8.5,2.5,Campinas,Iris-setosa
8448,5.0,4.9,8.7,2.1,Sorocaba,Iris-setosa
8449,17.2,7.6,9.3,1.4,Sorocaba,Iris-setosa
8450,15.0,24.2,8.2,2.8,Campinas,Iris-setosa
8451,8.2,15.9,2.9,0.6,Sorocaba,Iris-setosa
8452,19.1,13.0,4.9,2.3,Campinas,Iris-setosa
8453,17.1,6.4,3.3,0.4,São Paulo,Iris-setosa
8454,6.4,11.7,8.3,0.0,Sorocaba,Iris-setosa
8455,17.6,14.4,5.8,1.9,Sorocaba,Iris-setosa
8456,8.9,19.8,7.7,0.1,Campinas,Iris-setosa
8457,17.6,,4.6,0.0,Sorocaba,Iris-setosa
8458,16.1,4.5,7.5,2.9,Campinas,Iris-setosa
8459,11.4,12.2,5.1,2.3,São Paulo,Iris-setosa
8460,14.3,5.3,2.8,2.2,Campinas,Iris-setosa
8461,13.5,9.2,2.2,2.5,São Paulo,Iris-setosa
8462,10.3,6.7,,2.4,São Paulo,Iris-setosa
8463,12.8,23.1,,0.0,Campinas,Iris-setosa
8464,15.9,9.8,4.8,0.5,São Paulo,Iris-setosa
8465,12.7,23.0,6.9,1.5,São Paulo,Iris-setosa
8466,15.9,13.6,5.7,0.6,Campinas,Iris-setosa
8467,15.3,6.0,9.7,1.9,Campinas,Iris-setosa
8468,9.8,2.4,4.0,0.3,Sorocaba,Iris-setosa
8469,8.5,5.0,8.6,0.5,Campinas,Iris-setosa
8470,16.3,22.9,2.5,2.5,Campinas,Iris-setosa
8471,7.5,24.7,9.7,0.9,Campinas,Iris-setosa
8472,9.7,13.6,7.9,2.4,Campinas,Iris-setosa
8473,15.3,6.9,8.5,0.7,Sorocaba,Iris-setosa
8474,16.2,14.1,9.3,0.2,Campinas,Iris-setosa
8475,9.7,21.9,5.3,1.1,São Paulo,Iris-setosa
8476,6.7,24.6,7.1,1.1,Sorocaba,Iris-setosa
8477,19.2,19.5,5.7,1.0,São Paulo,Iris-setosa
8478,5.2,21.2,2.7,2.4,Sorocaba,Iris-setosa
8479,7.0,3.2,6.8,1.3,São Paulo,Iris-setosa
8480,5.9,3.1,9.4,2.1,Sorocaba,Iris-setosa
8481,17.0,6.1,4.8,0.4,São Paulo,Iris-setosa
8482,8.6,20.0,6.0,0.6,Sorocaba,Iris-setosa
8483,5.6,2.6,6.2,2.2,Campinas,Iris-setosa
8484,19.3,12.0,4.9,1.9,Sorocaba,Iris-setosa
8485,17.3,9.1,5.0,2.1,São Paulo,Iris-setosa
8486,8.9,12.3,7.9,0.8,Campinas,Iris-setosa
8487,10.7,2.7,9.8,1.1,Sorocaba,Iris-setosa
8488,19.9,20.1,1.1,1.9,São Paulo,Iris-setosa
8489,8.0,24.9,3.7,0.7,Sorocaba,Iris-setosa
8490,13.8,,9.6,0.8,Sorocaba,Iris-setosa
8491,19.4,21.7,6.0,1.0,Campinas,Iris-setosa
8492,3.1,10.0,9.4,0.2,Sorocaba,Iris-setosa
8493,12.7,9.4,9.3,1.6,Sorocaba,Iris-setosa
8494,3.1,18.9,8.7,0.6,Campinas,Iris-setosa
8495,10.1,5.6,4.5,1.4,Campinas,Iris-setosa
8496,9.3,18.0,1.7,1.3,São Paulo,Iris-setosa
8497,6.5,3.8,,0.2,Sorocaba,Iris-setosa
8498,8.6,5.4,9.0,0.4,Campinas,Iris-setosa
8499,14.4,18.2,5.0,0.5,São Paulo,Iris-setosa
8500,8.0,20.2,9.5,2.2,Campinas,Iris-setosa
8501,5.5,21.0,5.3,2.5,São Paulo,Iris-setosa
8502,6.6,14.4,3.4,2.9,Campinas,Iris-setosa
8503,14.1,18.4,8.8,1.5,Sorocaba,Iris-setosa
8504,6.6,19.5,5.4,1.4,Sorocaba,Iris-setosa
8505,16.4,16.5,3.3,2.2,Campinas,Iris-setosa
8506,3.6,10.5,9.2,0.9,São Paulo,Iris-setosa
8507,5.5,13.0,5.6,2.1,Campinas,Iris-setosa
8508,9.6,19.4,6.6,2.1,Sorocaba,Iris-setosa
8509,10.0,9.2,4.8,1.2,Campinas,Iris-setosa
8510,10.0,16.4,7.4,2.4,Campinas,Iris-setosa
8511,15.2,13.4,1.9,0.5,Sorocaba,Iris-setosa
8512,12.8,15.3,3.1,2.1,Campinas,Iris-setosa
8513,15.6,7.5,4.3,0.4,Sorocaba,Iris-setosa
8514,15.8,24.8,2.7,2.2,São Paulo,Iris-setosa
8515,5.2,,,1.7,São Paulo,Iris-setosa
8516,10.5,21.2,8.2,0.6,Campinas,Iris-setosa
8517,11.1,,4.5,2.6,Campinas,Iris-setosa
8518,14.6,3.1,1.3,1.8,Sorocaba,Iris-setosa
8519,5.4,12.7,,1.6,Campinas,Iris-setosa
8520,11.1,,3.9,0.8,Campinas,Iris-setosa
8521,8.3,14.2,8.4,0.9,Campinas,Iris-setosa
8522,12.3,22.2,7.4,1.7,São Paulo,Iris-setosa
8523,11.4,22.6,7.8,0.3,Sorocaba,Iris-setosa
8524,5.1,21.2,8.2,0.5,Campinas,Iris-setosa
8525,15.2,5.4,6.3,0.6,São Paulo,Iris-setosa
8526,9.5,18.0,8.6,2.5,Sorocaba,Iris-setosa
8527,16.8,21.7,8.6,2.8,Campinas,Iris-setosa
8528,19.3,21.8,4.3,2.5,São Paulo,Iris-setosa
8529,14.0,10.1,,0.5,São Paulo,Iris-setosa
8530,17.9,7.1,6.7,0.6,São Paulo,Iris-setosa
8531,3.4,10.7,2.4,0.0,Campinas,Iris-setosa
8532,11.3,22.4,7.3,0.8,São Paulo,Iris-setosa
8533,8.3,7.2,4.1,1.7,São Paulo,Iris-setosa
8534,8.0,20.6,,1.2,Sorocaba,Iris-setosa
8535,9.3,8.6,,1.7,Campinas,Iris-setosa
8536,16.6,,3.0,2.9,São Paulo,Iris-setosa
8537,12.6,12.3,3.5,1.5,Campinas,Iris-setosa
8538,11.5,22.9,2.5,2.2,Sorocaba,Iris-setosa
